"","game_id","team_winner","team_loser","team_home_result","team_away_result","team_home_elo_pre","team_away_elo_pre","team_home_elo_pre_diff","team_away_elo_pre_diff","team_home_win_prob","team_away_win_prob"
"1","19790901DETTB","TB","DET","Win","Loss",1000,1000,0,0,0.5,0.5
"2","19790902MIABUF","MIA","BUF","Loss","Win",1000,1000,0,0,0.5,0.5
"3","19790902GBCHI","CHI","GB","Win","Loss",1000,1000,0,0,0.5,0.5
"4","19790902CINDEN","DEN","CIN","Win","Loss",1000,1000,0,0,0.5,0.5
"5","19790902INDKC","KC","IND","Win","Loss",1000,1000,0,0,0.5,0.5
"6","19790902OAKLAR","OAK","LAR","Loss","Win",1000,1000,0,0,0.5,0.5
"7","19790902SFMIN","MIN","SF","Win","Loss",1000,1000,0,0,0.5,0.5
"8","19790902ATLNO","ATL","NO","Loss","Win",1000,1000,0,0,0.5,0.5
"9","19790902CLENYJ","CLE","NYJ","Loss","Win",1000,1000,0,0,0.5,0.5
"10","19790902NYGPHI","PHI","NYG","Win","Loss",1000,1000,0,0,0.5,0.5
"11","19790902LACSEA","LAC","SEA","Loss","Win",1000,1000,0,0,0.5,0.5
"12","19790902DALARI","DAL","ARI","Loss","Win",1000,1000,0,0,0.5,0.5
"13","19790902TENWAS","TEN","WAS","Loss","Win",1000,1000,0,0,0.5,0.5
"14","19790903PITNE","PIT","NE","Loss","Win",1000,1000,0,0,0.5,0.5
"15","19790906LARDEN","LAR","DEN","Loss","Win",1050,950,100,-100,0.638163195084118,0.361836804915882
"16","19790909TBIND","TB","IND","Loss","Win",950,1050,-100,100,0.361836804915882,0.638163195084118
"17","19790909CINBUF","BUF","CIN","Win","Loss",950,950,0,0,0.5,0.5
"18","19790909MINCHI","CHI","MIN","Win","Loss",1050,1050,0,0,0.5,0.5
"19","19790909WASDET","WAS","DET","Loss","Win",950,950,0,0,0.5,0.5
"20","19790909NOGB","GB","NO","Win","Loss",950,950,0,0,0.5,0.5
"21","19790909CLEKC","CLE","KC","Loss","Win",1050,1050,0,0,0.5,0.5
"22","19790909SEAMIA","MIA","SEA","Win","Loss",1050,950,100,-100,0.638163195084118,0.361836804915882
"23","19790909NYJNE","NE","NYJ","Win","Loss",950,950,0,0,0.5,0.5
"24","19790909ARINYG","ARI","NYG","Loss","Win",950,950,0,0,0.5,0.5
"25","19790909TENPIT","PIT","TEN","Win","Loss",1050,1050,0,0,0.5,0.5
"26","19790909OAKLAC","LAC","OAK","Win","Loss",1050,1050,0,0,0.5,0.5
"27","19790909DALSF","DAL","SF","Loss","Win",950,1050,-100,100,0.361836804915882,0.638163195084118
"28","19790910ATLPHI","ATL","PHI","Loss","Win",1050,1050,0,0,0.5,0.5
"29","19790916DENATL","DEN","ATL","Loss","Win",1100,986,114,-114,0.65654459717571,0.34345540282429
"30","19790916NECIN","NE","CIN","Loss","Win",900,1000,-100,100,0.361836804915882,0.638163195084118
"31","19790916INDCLE","CLE","IND","Win","Loss",1100,914,186,-186,0.744605393555796,0.255394606444204
"32","19790916CHIDAL","DAL","CHI","Win","Loss",1086,1100,-14,14,0.480261424822928,0.519738575177072
"33","19790916TBGB","TB","GB","Loss","Win",1000,1086,-86,86,0.380542645858431,0.619457354141569
"34","19790916KCTEN","TEN","KC","Win","Loss",1000,1000,0,0,0.5,0.5
"35","19790916SFLAR","LAR","SF","Win","Loss",1014,914,100,-100,0.638163195084118,0.361836804915882
"36","19790916MIAMIN","MIA","MIN","Loss","Win",1000,1086,-86,86,0.380542645858431,0.619457354141569
"37","19790916PHINO","PHI","NO","Loss","Win",900,1000,-100,100,0.361836804915882,0.638163195084118
"38","19790916DETNYJ","NYJ","DET","Win","Loss",900,900,0,0,0.5,0.5
"39","19790916BUFLAC","LAC","BUF","Win","Loss",1100,1000,100,-100,0.638163195084118,0.361836804915882
"40","19790916OAKSEA","SEA","OAK","Win","Loss",914,1000,-86,86,0.380542645858431,0.619457354141569
"41","19790916PITARI","PIT","ARI","Loss","Win",1000,1100,-100,100,0.361836804915882,0.638163195084118
"42","19790917NYGWAS","WAS","NYG","Win","Loss",1000,900,100,-100,0.638163195084118,0.361836804915882
"43","19790923NYJBUF","BUF","NYJ","Win","Loss",964,950,14,-14,0.519738575177072,0.480261424822928
"44","19790923TENCIN","TEN","CIN","Loss","Win",864,1050,-186,186,0.255394606444204,0.744605393555796
"45","19790923SEADEN","DEN","SEA","Win","Loss",1052,976,76,-76,0.605919946078875,0.394080053921125
"46","19790923ATLDET","DET","ATL","Win","Loss",850,1034,-184,184,0.25767230499916,0.74232769500084
"47","19790923OAKKC","KC","OAK","Win","Loss",950,938,12,-12,0.516920611170868,0.483079388829132
"48","19790923CHIMIA","MIA","CHI","Win","Loss",1124,1048,76,-76,0.605919946078875,0.394080053921125
"49","19790923GBMIN","MIN","GB","Win","Loss",962,962,0,0,0.5,0.5
"50","19790923LACNE","NE","LAC","Win","Loss",1036,1136,-100,100,0.361836804915882,0.638163195084118
"51","19790923PHINYG","PHI","NYG","Loss","Win",864,1036,-172,172,0.27155665272523,0.72844334727477
"52","19790923INDPIT","PIT","IND","Win","Loss",1136,888,248,-248,0.809705730949361,0.190294269050639
"53","19790923NOSF","NO","SF","Loss","Win",878,864,14,-14,0.519738575177072,0.480261424822928
"54","19790923WASARI","WAS","ARI","Loss","Win",964,1036,-72,72,0.399532080490652,0.600467919509348
"55","19790923LARTB","TB","LAR","Win","Loss",1124,1050,74,-74,0.603196454345174,0.396803545654826
"56","19790924DALCLE","CLE","DAL","Win","Loss",1126,1138,-12,12,0.483079388829132,0.516920611170868
"57","19790930WASATL","WAS","ATL","Loss","Win",960,1076,-116,116,0.340858252069524,0.659141747930476
"58","19790930BUFIND","BUF","IND","Loss","Win",869,1012,-143,143,0.306575288893988,0.693424711106012
"59","19790930TBCHI","TB","CHI","Loss","Win",1009,1164,-155,155,0.291843288827595,0.708156711172405
"60","19790930CINDAL","DAL","CIN","Win","Loss",1086,838,248,-248,0.809705730949361,0.190294269050639
"61","19790930MINDET","MIN","DET","Loss","Win",924,1012,-88,88,0.377852044200436,0.622147955799564
"62","19790930CLETEN","TEN","CLE","Win","Loss",1076,1178,-102,102,0.359190101419964,0.640809898580036
"63","19790930ARILAR","LAR","ARI","Win","Loss",1010,924,86,-86,0.619457354141569,0.380542645858431
"64","19790930NYGNO","NO","NYG","Win","Loss",916,837,79,-79,0.609995451136579,0.390004548863421
"65","19790930MIANYJ","NYJ","MIA","Win","Loss",902,1163,-261,261,0.178062405367463,0.821937594632536
"66","19790930DENOAK","OAK","DEN","Win","Loss",890,1091,-201,201,0.238652957108259,0.761347042891741
"67","19790930PITPHI","PHI","PIT","Win","Loss",1063,1155,-92,92,0.372488700203863,0.627511299796137
"68","19790930SFLAC","LAC","SF","Win","Loss",1072,826,246,-246,0.807779112774483,0.192220887225517
"69","19790930KCSEA","KC","SEA","Loss","Win",937,998,-61,61,0.414623441529975,0.585376558470025
"70","19791001NEGB","GB","NE","Win","Loss",912,1100,-188,188,0.253127474556959,0.746872525443041
"71","19791007GBATL","ATL","GB","Win","Loss",926,987,-61,61,0.414623441529975,0.585376558470025
"72","19791007NYJIND","IND","NYJ","Win","Loss",838,984,-146,146,0.302861572676782,0.697138427323218
"73","19791007CHIBUF","CHI","BUF","Loss","Win",1043,980,63,-63,0.588130535297899,0.411869464702101
"74","19791007KCCIN","KC","CIN","Loss","Win",819,1039,-220,220,0.218338316837445,0.781661683162554
"75","19791007PITCLE","PIT","CLE","Loss","Win",1114,1092,22,-22,0.53099916645548,0.46900083354452
"76","19791007LACDEN","DEN","LAC","Win","Loss",1015,1091,-76,76,0.394080053921125,0.605919946078875
"77","19791007ARITEN","ARI","TEN","Loss","Win",1140,886,254,-254,0.815414052457507,0.184585947542493
"78","19791007DALMIN","DAL","MIN","Loss","Win",1050,1105,-55,55,0.422910062614541,0.577089937385459
"79","19791007DETNE","NE","DET","Win","Loss",1025,886,139,-139,0.688442082234066,0.311557917765934
"80","19791007LARNO","LAR","NO","Loss","Win",955,1048,-93,93,0.371151672844284,0.628848327155716
"81","19791007TBNYG","NYG","TB","Win","Loss",798,1193,-395,395,0.0812765899282922,0.918723410071708
"82","19791007WASPHI","PHI","WAS","Win","Loss",1126,1110,16,-16,0.522555553072562,0.477444446927438
"83","19791007SEASF","SEA","SF","Loss","Win",807,896,-89,89,0.376508953089479,0.623491046910521
"84","19791008MIAOAK","OAK","MIA","Win","Loss",966,1081,-115,115,0.342155894096987,0.657844105903013
"85","19791014TENIND","TEN","IND","Loss","Win",908,1058,-150,150,0.297941545282589,0.702058454717411
"86","19791014NECHI","NE","CHI","Loss","Win",1039,1056,-17,17,0.476036371668315,0.523963628331685
"87","19791014PITCIN","CIN","PIT","Win","Loss",797,1145,-348,348,0.109280077254725,0.890719922745275
"88","19791014WASCLE","WAS","CLE","Loss","Win",1061,1062,-1,1,0.498589528979613,0.501410471020387
"89","19791014LARDAL","DAL","LAR","Win","Loss",1147,1085,62,-62,0.58675408046639,0.41324591953361
"90","19791014DETGB","GB","DET","Win","Loss",928,855,73,-73,0.601832809373579,0.398167190626421
"91","19791014DENKC","DEN","KC","Loss","Win",1061,1076,-15,15,0.478852803829482,0.521147196170518
"92","19791014BUFMIA","MIA","BUF","Win","Loss",1015,984,31,-31,0.543637309758081,0.456362690241919
"93","19791014SFNYG","NYG","SF","Win","Loss",890,769,121,-121,0.665601486860156,0.334398513139844
"94","19791014ATLOAK","OAK","ATL","Win","Loss",1032,985,47,-47,0.565988452959323,0.434011547040677
"95","19791014SEALAC","LAC","SEA","Win","Loss",1030,934,96,-96,0.632850029476896,0.367149970523104
"96","19791014PHIARI","PHI","ARI","Loss","Win",968,1174,-206,206,0.233208865792425,0.766791134207575
"97","19791014NOTB","NO","TB","Loss","Win",1101,918,183,-183,0.741184903533568,0.258815096466432
"98","19791015MINNYJ","NYJ","MIN","Win","Loss",914,1008,-94,94,0.369816198874308,0.630183801125692
"99","19791021INDBUF","IND","BUF","Loss","Win",938,878,60,-60,0.583997985713682,0.416002014286318
"100","19791021CINCLE","CLE","CIN","Win","Loss",1011,886,125,-125,0.670734316750797,0.329265683249203
"101","19791021ARIDAL","DAL","ARI","Win","Loss",1188,945,243,-243,0.804866908344834,0.195133091655166
"102","19791021NYGKC","NYG","KC","Loss","Win",1013,923,90,-90,0.624832644665005,0.375167355334995
"103","19791021LACLAR","LAC","LAR","Loss","Win",1044,1067,-23,23,0.467594816088185,0.532405183911815
"104","19791021CHIMIN","MIN","CHI","Win","Loss",945,991,-46,46,0.435403087280252,0.564596912719748
"105","19791021MIANE","NE","MIA","Win","Loss",1104,1061,43,-43,0.560417557656029,0.439582442343971
"106","19791021DETNO","NO","DET","Win","Loss",992,815,177,-177,0.734273490541752,0.265726509458248
"107","19791021OAKNYJ","NYJ","OAK","Win","Loss",977,1075,-98,98,0.364490133420746,0.635509866579254
"108","19791021ATLSF","SF","ATL","Win","Loss",736,942,-206,206,0.233208865792425,0.766791134207575
"109","19791021TENSEA","SEA","TEN","Win","Loss",897,1088,-191,191,0.249746728433452,0.750253271566548
"110","19791021GBTB","TB","GB","Win","Loss",1027,968,59,-59,0.582618378641028,0.417381621358972
"111","19791021PHIWAS","WAS","PHI","Win","Loss",1112,1197,-85,85,0.381890125955205,0.618109874044795
"112","19791022DENPIT","PIT","DEN","Win","Loss",1056,1124,-68,68,0.405003769399096,0.594996230600904
"113","19791025LACOAK","OAK","LAC","Win","Loss",1011,1114,-103,103,0.357869270168947,0.642130729831053
"114","19791028NEIND","IND","NE","Win","Loss",936,1148,-212,212,0.226767951532429,0.773232048467571
"115","19791028PHICIN","CIN","PHI","Win","Loss",853,1135,-282,282,0.159377264822484,0.840622735177516
"116","19791028KCDEN","DEN","KC","Win","Loss",1065,951,114,-114,0.65654459717571,0.34345540282429
"117","19791028BUFDET","BUF","DET","Loss","Win",788,880,-92,92,0.372488700203863,0.627511299796137
"118","19791028NYJTEN","TEN","NYJ","Win","Loss",1013,1041,-28,28,0.460571140114555,0.539428859885445
"119","19791028NYGLAR","NYG","LAR","Loss","Win",997,985,12,-12,0.516920611170868,0.483079388829132
"120","19791028GBMIA","MIA","GB","Win","Loss",1017,926,91,-91,0.626172733972248,0.373827266027752
"121","19791028TBMIN","TB","MIN","Loss","Win",1001,1069,-68,68,0.405003769399096,0.594996230600904
"122","19791028DALPIT","PIT","DAL","Win","Loss",1115,1208,-93,93,0.371151672844284,0.628848327155716
"123","19791028CHISF","CHI","SF","Loss","Win",813,935,-122,122,0.333112352796629,0.666887647203371
"124","19791028CLEARI","CLE","ARI","Loss","Win",925,1044,-119,119,0.336976661009554,0.663023338990446
"125","19791028NOWAS","NO","WAS","Loss","Win",1174,1019,155,-155,0.708156711172405,0.291843288827595
"126","19791029SEAATL","SEA","ATL","Loss","Win",865,972,-107,107,0.352603082411008,0.647396917588992
"127","19791104TBATL","ATL","TB","Win","Loss",830,1110,-280,280,0.161099403081291,0.838900596918709
"128","19791104CININD","IND","CIN","Win","Loss",1013,937,76,-76,0.605919946078875,0.394080053921125
"129","19791104NEBUF","NE","BUF","Loss","Win",917,1071,-154,154,0.29305827945297,0.70694172054703
"130","19791104DETCHI","CHI","DET","Win","Loss",968,751,217,-217,0.778521920772776,0.221478079227224
"131","19791104NODEN","DEN","NO","Win","Loss",1099,1090,9,-9,0.5126921237978,0.4873078762022
"132","19791104NYJGB","NYJ","GB","Loss","Win",889,987,-98,98,0.364490133420746,0.635509866579254
"133","19791104LACKC","LAC","KC","Loss","Win",917,1050,-133,133,0.319096776757945,0.680903223242055
"134","19791104DALNYG","DAL","NYG","Loss","Win",1037,1145,-108,108,0.351290890726494,0.648709109273506
"135","19791104SFOAK","OAK","SF","Win","Loss",1075,780,295,-295,0.851521801588533,0.148478198411467
"136","19791104CLEPHI","CLE","PHI","Loss","Win",1051,1078,-27,27,0.461974962386335,0.538025037613665
"137","19791104WASPIT","PIT","WAS","Win","Loss",1178,1103,75,-75,0.604558838529688,0.395441161470312
"138","19791104LARSEA","LAR","SEA","Loss","Win",1007,945,62,-62,0.58675408046639,0.41324591953361
"139","19791104MINARI","ARI","MIN","Win","Loss",891,960,-69,69,0.403634059813345,0.596365940186655
"140","19791105TENMIA","TEN","MIA","Loss","Win",1054,1067,-13,13,0.481670292346362,0.518329707653638
"141","19791111LARCHI","CHI","LAR","Win","Loss",990,1004,-14,14,0.480261424822928,0.519738575177072
"142","19791111LACCIN","LAC","CIN","Loss","Win",898,1082,-184,184,0.25767230499916,0.74232769500084
"143","19791111SEACLE","SEA","CLE","Loss","Win",1124,948,176,-176,0.733112557638979,0.266887442361021
"144","19791111NEDEN","DEN","NE","Win","Loss",1148,1100,48,-48,0.56737917590996,0.43262082409004
"145","19791111TBDET","TB","DET","Loss","Win",729,1026,-297,297,0.146846741921706,0.853153258078294
"146","19791111MINGB","GB","MIN","Win","Loss",853,900,-47,47,0.434011547040677,0.565988452959323
"147","19791111OAKTEN","TEN","OAK","Win","Loss",1115,1090,25,-25,0.535215988861194,0.464784011138806
"148","19791111PITKC","PIT","KC","Loss","Win",885,1218,-333,333,0.119531351948361,0.880468648051639
"149","19791111INDMIA","MIA","IND","Win","Loss",1006,1052,-46,46,0.435403087280252,0.564596912719748
"150","19791111SFNO","NO","SF","Win","Loss",1041,765,276,-276,0.835420031117539,0.164579968882461
"151","19791111ATLNYG","NYG","ATL","Win","Loss",1002,914,88,-88,0.622147955799564,0.377852044200436
"152","19791111BUFNYJ","BUF","NYJ","Loss","Win",1023,888,135,-135,0.683424704056656,0.316575295943344
"153","19791111ARIWAS","WAS","ARI","Win","Loss",1063,951,112,-112,0.653940034014517,0.346059965985483
"154","19791112PHIDAL","PHI","DAL","Loss","Win",1180,1005,175,-175,0.731949067874966,0.268050932125034
"155","19791118GBBUF","BUF","GB","Win","Loss",956,910,46,-46,0.564596912719748,0.435403087280252
"156","19791118NYJCHI","CHI","NYJ","Win","Loss",1042,955,87,-87,0.620803386477058,0.379196613522942
"157","19791118MIACLE","CLE","MIA","Win","Loss",1051,1062,-11,11,0.484488696692008,0.515511303307992
"158","19791118CINTEN","TEN","CIN","Win","Loss",1161,872,289,-289,0.846554948333582,0.153445051666418
"159","19791118DETMIN","MIN","DET","Win","Loss",843,714,129,-129,0.675835167028011,0.324164832971989
"160","19791118INDNE","NE","IND","Win","Loss",1057,996,61,-61,0.585376558470025,0.414623441529975
"161","19791118KCOAK","KC","OAK","Loss","Win",1044,873,171,-171,0.727269720341215,0.272730279658785
"162","19791118ARIPHI","PHI","ARI","Win","Loss",1078,916,162,-162,0.716595209495848,0.283404790504152
"163","19791118PITLAC","LAC","PIT","Win","Loss",1108,1230,-122,122,0.333112352796629,0.666887647203371
"164","19791118DENSF","DEN","SF","Loss","Win",749,1191,-442,442,0.0590608828476758,0.940939117152324
"165","19791118NOSEA","SEA","NO","Win","Loss",1021,1057,-36,36,0.449359703042687,0.550640296957313
"166","19791118NYGTB","TB","NYG","Win","Loss",1041,1040,1,-1,0.501410471020387,0.498589528979613
"167","19791118DALWAS","WAS","DAL","Win","Loss",1098,1107,-9,9,0.4873078762022,0.5126921237978
"168","19791119ATLLAR","LAR","ATL","Win","Loss",952,876,76,-76,0.605919946078875,0.394080053921125
"169","19791122TENDAL","TEN","DAL","Loss","Win",1056,1176,-120,120,0.335686620270436,0.664313379729564
"170","19791122CHIDET","DET","CHI","Win","Loss",682,1080,-398,398,0.0796925697387564,0.920307430261244
"171","19791125NOATL","NO","ATL","Loss","Win",837,1002,-165,165,0.279824448262885,0.720175551737115
"172","19791125MIAIND","MIA","IND","Loss","Win",955,1010,-55,55,0.422910062614541,0.577089937385459
"173","19791125ARICIN","CIN","ARI","Win","Loss",857,888,-31,31,0.456362690241919,0.543637309758081
"174","19791125OAKDEN","OAK","DEN","Loss","Win",1197,971,226,-226,0.787863683737308,0.212136316262692
"175","19791125PHIGB","PHI","GB","Loss","Win",866,1106,-240,240,0.198071954576037,0.801928045423963
"176","19791125BUFNE","BUF","NE","Loss","Win",1098,1000,98,-98,0.635509866579254,0.364490133420746
"177","19791125WASNYG","NYG","WAS","Win","Loss",990,1149,-159,159,0.287006949320756,0.712993050679244
"178","19791125CLEPIT","PIT","CLE","Win","Loss",1163,1103,60,-60,0.583997985713682,0.416002014286318
"179","19791125KCLAC","LAC","KC","Win","Loss",1175,946,229,-229,0.790925657903232,0.209074342096768
"180","19791125LARSF","LAR","SF","Loss","Win",743,991,-248,248,0.190294269050639,0.809705730949361
"181","19791125MINTB","MIN","TB","Loss","Win",1091,875,216,-216,0.777469625228195,0.222530374771805
"182","19791126NYJSEA","SEA","NYJ","Win","Loss",1076,917,159,-159,0.712993050679244,0.287006949320756
"183","19791129NEMIA","MIA","NE","Win","Loss",1052,1034,18,-18,0.525371404406916,0.474628595593084
"184","19791202DENBUF","DEN","BUF","Loss","Win",1064,1118,-54,54,0.424294593297236,0.575705406702764
"185","19791202TENCLE","CLE","TEN","Win","Loss",1061,1210,-149,149,0.299168133307248,0.700831866692752
"186","19791202NYGDAL","DAL","NYG","Win","Loss",1022,1061,-39,39,0.445165327757078,0.554834672242922
"187","19791202SEAKC","KC","SEA","Win","Loss",925,1105,-180,180,0.262259140106538,0.737740859893462
"188","19791202MINLAR","LAR","MIN","Win","Loss",1010,953,57,-57,0.579856127511901,0.420143872488099
"189","19791202INDNYJ","NYJ","IND","Win","Loss",888,913,-25,25,0.464784011138806,0.535215988861194
"190","19791202DETPHI","PHI","DET","Win","Loss",1126,774,352,-352,0.893343659586966,0.106656340413034
"191","19791202CINPIT","PIT","CIN","Win","Loss",1205,911,294,-294,0.850701545127064,0.149298454872936
"192","19791202ATLLAC","ATL","LAC","Loss","Win",1196,809,387,-387,0.914383335867773,0.0856166641322268
"193","19791202SFARI","ARI","SF","Win","Loss",834,724,110,-110,0.65132816788752,0.34867183211248
"194","19791202CHITB","CHI","TB","Loss","Win",1013,988,25,-25,0.535215988861194,0.464784011138806
"195","19791202GBWAS","WAS","GB","Win","Loss",1078,846,232,-232,0.7939614501908,0.2060385498092
"196","19791203OAKNO","OAK","NO","Loss","Win",1030,1050,-20,20,0.471814011101492,0.528185988898508
"197","19791208DALPHI","DAL","PHI","Loss","Win",1137,1077,60,-60,0.583997985713682,0.416002014286318
"198","19791208DENSEA","SEA","DEN","Win","Loss",1031,1160,-129,129,0.324164832971989,0.675835167028011
"199","19791209LARATL","LAR","ATL","Loss","Win",900,1052,-152,152,0.295495273290153,0.704504726709847
"200","19791209KCIND","KC","IND","Loss","Win",859,999,-140,140,0.310308973218845,0.689691026781155
"201","19791209MIADET","MIA","DET","Loss","Win",763,1099,-336,336,0.117428644272503,0.882571355727497
"202","19791209CHIGB","CHI","GB","Loss","Win",825,1042,-217,217,0.221478079227224,0.778521920772776
"203","19791209BUFMIN","MIN","BUF","Win","Loss",911,1022,-111,111,0.347364993059008,0.652635006940992
"204","19791209LACNO","LAC","NO","Loss","Win",983,1105,-122,122,0.333112352796629,0.666887647203371
"205","19791209NENYJ","NYJ","NE","Win","Loss",942,987,-45,45,0.436795427884714,0.563204572115286
"206","19791209CLEOAK","OAK","CLE","Win","Loss",1097,1131,-34,34,0.452159129803887,0.547840870196113
"207","19791209TBSF","SF","TB","Win","Loss",689,959,-270,270,0.169891487177909,0.830108512822091
"208","19791209NYGARI","ARI","NYG","Win","Loss",869,1006,-137,137,0.314062310746675,0.685937689253325
"209","19791209CINWAS","WAS","CIN","Win","Loss",1099,896,203,-203,0.763532985092535,0.236467014907465
"210","19791210PITTEN","TEN","PIT","Win","Loss",1140,1220,-80,80,0.388648705394761,0.611351294605239
"211","19791215GBDET","GB","DET","Loss","Win",751,803,-52,52,0.427066442582152,0.572933557417848
"212","19791215NYJMIA","NYJ","MIA","Loss","Win",1111,998,113,-113,0.655243235330369,0.344756764669631
"213","19791216SFATL","ATL","SF","Win","Loss",870,772,98,-98,0.635509866579254,0.364490133420746
"214","19791216ARICHI","CHI","ARI","Win","Loss",1064,938,126,-126,0.672012559532769,0.327987440467231
"215","19791216CLECIN","CIN","CLE","Win","Loss",872,1076,-204,204,0.235378190079415,0.764621809920585
"216","19791216WASDAL","DAL","WAS","Win","Loss",1135,1123,12,-12,0.516920611170868,0.483079388829132
"217","19791216PHITEN","PHI","TEN","Loss","Win",1201,1079,122,-122,0.666887647203371,0.333112352796629
"218","19791216NOLAR","NO","LAR","Loss","Win",1082,950,132,-132,0.679639327487179,0.320360672512821
"219","19791216MINNE","NE","MIN","Win","Loss",931,976,-45,45,0.436795427884714,0.563204572115286
"220","19791216INDNYG","IND","NYG","Loss","Win",937,828,109,-109,0.650019530696286,0.349980469303714
"221","19791216SEAOAK","SEA","OAK","Loss","Win",1152,1099,53,-53,0.574319941147349,0.425680058852651
"222","19791216BUFPIT","PIT","BUF","Win","Loss",1159,957,202,-202,0.762441393865982,0.237558606134018
"223","19791216KCTB","TB","KC","Win","Loss",876,1030,-154,154,0.29305827945297,0.70694172054703
"224","19791217DENLAC","LAC","DEN","Win","Loss",1138,1092,46,-46,0.564596912719748,0.435403087280252
"225","19800907MIABUF","BUF","MIA","Win","Loss",933,1045,-112,112,0.346059965985483,0.653940034014517
"226","19800907TBCIN","TB","CIN","Loss","Win",948,947,1,-1,0.501410471020387,0.498589528979613
"227","19800907CHIGB","GB","CHI","Win","Loss",846,1097,-251,251,0.187426676127612,0.812573323872388
"228","19800907OAKKC","OAK","KC","Loss","Win",959,1095,-136,136,0.315317735327671,0.684682264672329
"229","19800907DETLAR","DET","LAR","Loss","Win",1014,708,306,-306,0.860345601536746,0.139654398463254
"230","19800907ATLMIN","MIN","ATL","Win","Loss",920,906,14,-14,0.519738575177072,0.480261424822928
"231","19800907CLENE","NE","CLE","Win","Loss",987,1000,-13,13,0.481670292346362,0.518329707653638
"232","19800907SFNO","SF","NO","Loss","Win",1018,736,282,-282,0.840622735177516,0.159377264822484
"233","19800907INDNYJ","IND","NYJ","Loss","Win",1064,893,171,-171,0.727269720341215,0.272730279658785
"234","19800907DENPHI","PHI","DEN","Win","Loss",1146,1048,98,-98,0.635509866579254,0.364490133420746
"235","19800907TENPIT","PIT","TEN","Win","Loss",1183,1134,49,-49,0.568769064677976,0.431230935322024
"236","19800907LACSEA","LAC","SEA","Loss","Win",1156,1182,-26,26,0.463379258527599,0.536620741472401
"237","19800907NYGARI","NYG","ARI","Loss","Win",905,872,33,-33,0.546440255494381,0.453559744505619
"238","19800908DALWAS","DAL","WAS","Loss","Win",1075,1183,-108,108,0.351290890726494,0.648709109273506
"239","19800911LARTB","TB","LAR","Win","Loss",997,928,69,-69,0.596365940186655,0.403634059813345
"240","19800914PITIND","PIT","IND","Loss","Win",966,1226,-260,260,0.178985336322164,0.821014663677836
"241","19800914NYJBUF","BUF","NYJ","Win","Loss",998,991,7,-7,0.509872309903497,0.490127690096503
"242","19800914NOCHI","CHI","NO","Win","Loss",1016,934,82,-82,0.614058900489902,0.385941099510098
"243","19800914DALDEN","DEN","DAL","Win","Loss",1012,1218,-206,206,0.233208865792425,0.766791134207575
"244","19800914DETGB","DET","GB","Loss","Win",927,794,133,-133,0.680903223242055,0.319096776757945
"245","19800914SEAKC","SEA","KC","Loss","Win",927,1110,-183,183,0.258815096466432,0.741184903533568
"246","19800914CINMIA","MIA","CIN","Win","Loss",980,898,82,-82,0.614058900489902,0.385941099510098
"247","19800914PHIMIN","PHI","MIN","Loss","Win",968,1182,-214,214,0.224643495430334,0.775356504569666
"248","19800914ATLNE","ATL","NE","Loss","Win",1039,858,181,-181,0.738891477580943,0.261108522419057
"249","19800914WASNYG","WAS","NYG","Loss","Win",927,1040,-113,113,0.344756764669631,0.655243235330369
"250","19800914OAKLAC","LAC","OAK","Win","Loss",1228,1127,101,-101,0.639487382196887,0.360512617803113
"251","19800914ARISF","SF","ARI","Win","Loss",820,850,-30,30,0.457764986688386,0.542235013311614
"252","19800915TENCLE","TEN","CLE","Loss","Win",948,1091,-143,143,0.306575288893988,0.693424711106012
"253","19800921MIAATL","MIA","ATL","Loss","Win",932,1019,-87,87,0.379196613522942,0.620803386477058
"254","19800921MINCHI","MIN","CHI","Loss","Win",1055,946,109,-109,0.650019530696286,0.349980469303714
"255","19800921PITCIN","CIN","PIT","Win","Loss",859,1244,-385,385,0.0867283189881349,0.913271681011865
"256","19800921KCCLE","CLE","KC","Win","Loss",917,901,16,-16,0.522555553072562,0.477444446927438
"257","19800921TBDAL","DAL","TB","Win","Loss",1141,1037,104,-104,0.643449861607875,0.356550138392125
"258","19800921LACDEN","LAC","DEN","Loss","Win",1089,1264,-175,175,0.268050932125034,0.731949067874966
"259","19800921ARIDET","DET","ARI","Win","Loss",862,796,66,-66,0.592253333348679,0.407746666651321
"260","19800921INDTEN","TEN","IND","Win","Loss",1122,948,174,-174,0.730783030193981,0.269216969806019
"261","19800921GBLAR","LAR","GB","Win","Loss",888,859,29,-29,0.540832190905916,0.459167809094084
"262","19800921BUFNO","BUF","NO","Loss","Win",895,1047,-152,152,0.295495273290153,0.704504726709847
"263","19800921SFNYJ","SF","NYJ","Loss","Win",942,874,68,-68,0.594996230600904,0.405003769399096
"264","19800921WASOAK","OAK","WAS","Win","Loss",1091,1074,17,-17,0.523963628331685,0.476036371668315
"265","19800921NESEA","NE","SEA","Loss","Win",1136,965,171,-171,0.727269720341215,0.272730279658785
"266","19800922NYGPHI","PHI","NYG","Win","Loss",1204,893,311,-311,0.864236109022499,0.135763890977501
"267","19800928NYJIND","IND","NYJ","Win","Loss",921,883,38,-38,0.553437205378345,0.446562794621655
"268","19800928OAKBUF","BUF","OAK","Win","Loss",1077,1139,-62,62,0.41324591953361,0.58675408046639
